16,32
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16,36,16
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16,36,16,16,36
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16,36,16,16,36,36,16
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16,36,16,16,36,36,16,16,36
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16,36,16,16,36,36,16,16,36,36,16
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16,36,16,16,36,36,16,16,36,36,16,16,36
16,32,32,16,16,32,16,32,11,32,11,32,11,32,36,32,8,32,8,32,32,8,16,32,8,32,26,32,32,26,26,32,32,26,26,32,32,26,16,32,16,32,27,32,20,32,32,20,20,32,32,20,32,16,16,32,32,16,32,16,16,32,32,22,3,32,32,3,3,32,32,3,32,16,16,32,32,16,3,32,3,32,32,3,3,32,16,3,16,11,11,16,16,11,11,16,16,11,11,16,24,36,24,36,15,32,32,15,15,32,32,15,15,32,32,15,22,32,32,22,15,32,32,15,15,32,32,15,18,32,32,18,18,32,19,32,32,19,19,32,32,19,19,32,16,32,32,16,16,32,32,16,36,16,16,36,36,16,16,36,36,16,16,36,27,32
